mouse_life_stage,Late adult
gene_accession_id,MGI:1934811
gene_symbol,Nucks1
mouse_strain,C57BL
pvalue,0.5600006
parameter_name,Humerus
parameter_id,IMPC_XRY_021_001
analysis_id,ok58b83t1461a5z
