mouse_strain,C57BL
gene_symbol,Col11a1
parameter_id,IMPC_OFD_011_001
analysis_id,5g20cm129bp87qi
mouse_life_stage,E18.5
parameter_name,Periphery resting time
gene_accession_id,MGI:88446
pvalue,0.07172697
