parameter_id,ESLIM_011_001_009
pvalue,0.9580005
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,PP3 + pulse startle magnitude
gene_accession_id,MGI:2685277
analysis_id,ui808fmb43t24r9
gene_symbol,Zyg11b
