mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,8855dgvuas3j8or
parameter_id,MGP_IMM_072_001
pvalue,0.1695922
gene_accession_id,MGI:2685266
parameter_name,CD4+ T helper cells - % of CD45+
gene_symbol,Pglyrp3
