mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_name,Joints
parameter_id,IMPC_XRY_027_001
gene_symbol,AU040320
analysis_id,tsbw4702nbi96h3
pvalue,0.1305594
gene_accession_id,MGI:2140475
