parameter_id,IMPC_CBC_003_001
analysis_id,mz36v56o7drisa7
mouse_strain,C57BL
parameter_name,Chloride
gene_accession_id,MGI:2446274
pvalue,0.517321
mouse_life_stage,Middle aged adult
gene_symbol,Frmpd1
