parameter_id,IMPC_CSD_051_002
gene_accession_id,MGI:1921262
pvalue,0.05707949
gene_symbol,Rap2b
mouse_strain,C57BL
parameter_name,Hindlimb nail - number
mouse_life_stage,Early adult
analysis_id,027n72j9ii278hw
