parameter_id,MGP_IMM_022_001
gene_symbol,Ints7
gene_accession_id,MGI:1924315
mouse_life_stage,E9.5
analysis_id,xs922rr25gg9tbw
parameter_name,KLRG1+ gd T cells - % of gd T cells
mouse_strain,C57BL
pvalue,0.5783676
