mouse_strain,C57BL
pvalue,0.09500406
parameter_id,JAXLA_CSD_041_002
gene_symbol,Hrnr
parameter_name,Hindpaw - size
gene_accession_id,MGI:3046938
mouse_life_stage,Early adult
analysis_id,8wx718413k77837
