parameter_id,IMPC_EYE_062_001
gene_symbol,Cds2
analysis_id,khi5d1o8o918q2j
pvalue,0.6904597
parameter_name,Right total retinal thickness
mouse_life_stage,Early adult
gene_accession_id,MGI:1332236
mouse_strain,129SV
