parameter_id,IMPC_CBC_010_001
parameter_name,Phosphorus
pvalue,0.6262717
mouse_strain,C57BL
mouse_life_stage,E12.5
gene_accession_id,MGI:88174
analysis_id,8ch3jvfx3fo6y72
gene_symbol,Bmi1
