parameter_id,MGP_MLN_001_001
gene_accession_id,MGI:1921262
gene_symbol,Rap2b
pvalue,0.06084128
mouse_strain,C57BL
parameter_name,Total T cells - % of CD45+
analysis_id,h57d2u64q66xt9c
mouse_life_stage,Early adult
