pvalue,0.4299418
gene_symbol,Rufy4
analysis_id,k2h532v3srj8y51
parameter_id,IMPC_IMM_047_001
mouse_life_stage,Early adult
parameter_name,DN CD44+CD62L+ NKT cells
gene_accession_id,MGI:3588214
mouse_strain,C57BL
