parameter_id,IMPC_XRY_018_001
gene_symbol,Nr0b2
mouse_strain,B6J
mouse_life_stage,Early adult
parameter_name,Shape of vertebrae
pvalue,0.8047067
gene_accession_id,MGI:1346344
analysis_id,83nq137321d7773
