parameter_id,JAX_LDT_003_001
pvalue,0.8396589
analysis_id,43n341153388192
mouse_life_stage,Early adult
parameter_name,Time mobile light side
gene_accession_id,MGI:1919949
mouse_strain,C57BL
gene_symbol,Lime1
