parameter_id,IMPC_IMM_063_001
gene_symbol,Inpp1
gene_accession_id,MGI:104848
mouse_life_stage,Early adult
parameter_name,B Cells
analysis_id,x18oe5369fwjrl8
pvalue,0.7380009
mouse_strain,C57BL
