mouse_life_stage,Early adult
gene_accession_id,MGI:1913405
mouse_strain,C57BL
analysis_id,n6agzddyk4291s0
parameter_name,Center distance travelled
pvalue,0.9934149
parameter_id,JAX_OFD_014_001
gene_symbol,Ufc1
