parameter_id,IMPC_EYE_007_001
pvalue,0.5385937
gene_accession_id,MGI:109585
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,977c4b2hfbp6t9j
parameter_name,Cornea
gene_symbol,Pld1
