mouse_life_stage,E12.5
gene_symbol,Bmi1
parameter_name,Triglycerides
analysis_id,x4svv3hfgu0z7ik
mouse_strain,C57BL
gene_accession_id,MGI:88174
pvalue,0.3288277
parameter_id,HMGULA_CBC_017_001
