parameter_id,MGP_IMM_131_001
parameter_name,CD103+ CD11b-low cDC - % of CD45+
mouse_life_stage,Early adult
pvalue,0.3713346
gene_accession_id,MGI:99501
mouse_strain,C57BL
gene_symbol,Fgb
analysis_id,9579x2n6j69qohf
