parameter_id,M-G-P_012_001_005
mouse_life_stage,E15.5
parameter_name,Body Weight
pvalue,0.8896296
gene_accession_id,MGI:2444554
gene_symbol,Mapkap1
mouse_strain,C57BL
analysis_id,56521kqh0qif1gw
