parameter_id,IMPC_IMM_004_001
pvalue,0.129932
gene_symbol,Fpgs
parameter_name,NKT cells (panel A)
mouse_strain,C57BL
analysis_id,32jp3bzb3218315
gene_accession_id,MGI:95576
mouse_life_stage,Early adult
