parameter_id,HRWLLA_OFD_013_001
analysis_id,z23e4766kmux53q
mouse_life_stage,Early adult
gene_accession_id,MGI:99605
parameter_name,Periphery average speed
pvalue,0.6613013
mouse_strain,129SV
gene_symbol,Cntfr
