parameter_id,IMPC_XRY_064_001
gene_symbol,Fgb
pvalue,0.05146171
mouse_strain,C57BL
gene_accession_id,MGI:99501
parameter_name,Thoracic processes
analysis_id,w2ymrxc78977rsz
mouse_life_stage,E12.5
