gene_symbol,Slc30a4
mouse_strain,C57BL
parameter_id,IMPC_IMM_071_001
gene_accession_id,MGI:1345282
analysis_id,70io5stpff3f671
pvalue,0.1288663
mouse_life_stage,Late adult
parameter_name,MZB (CD21/35 high)
