mouse_life_stage,E9.5
pvalue,0.424197
analysis_id,o96353ucd1v8z8j
mouse_strain,C57BL
parameter_id,MGP_MLN_093_001
gene_symbol,Wars2
parameter_name,KLRG1+ NK cells - % of CD45+
gene_accession_id,MGI:1917810
