parameter_id,ESLIM_011_001_703
pvalue,0.1895115
analysis_id,93rqi12r110xlh2
mouse_strain,C57BL
gene_symbol,Cntfr
mouse_life_stage,Early adult
gene_accession_id,MGI:99605
parameter_name,Prepulse inhibition - PP3
