parameter_id,HMGULA_CBC_018_001
parameter_name,Glucose
gene_accession_id,MGI:2135738
pvalue,0.268192
analysis_id,3e1mlvx1226j847
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Abo
