parameter_id,MGP_IMM_067_001
parameter_name,CD11b-low cDC - % of cDC
pvalue,0.58389
analysis_id,6x3scv21vqul00g
mouse_life_stage,E15.5
gene_accession_id,MGI:88174
mouse_strain,C57BL
gene_symbol,Bmi1
