parameter_id,IMPC_CSD_030_001
gene_symbol,Bcs1l
parameter_name,Tremor
gene_accession_id,MGI:1914071
mouse_life_stage,E12.5
pvalue,0.3488495
mouse_strain,C57BL
analysis_id,wa296jv0i56ygyw
