pvalue,0.7604637
analysis_id,0hn7svyq1iy4297
mouse_strain,C57BL
parameter_id,MGP_PBI_015_001
mouse_life_stage,Early adult
gene_symbol,Dmap1
parameter_name,IgD+ mature B cell percentage
gene_accession_id,MGI:1913483
