parameter_id,IMPC_IMM_051_001
gene_symbol,Wars2
pvalue,0.8577551
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,ih07n6sehi2z28w
gene_accession_id,MGI:1917810
parameter_name,Monocytes
