parameter_id,IMPC_XRY_022_001
gene_symbol,Steap3
mouse_life_stage,Early adult
pvalue,0.9114111
mouse_strain,C57BL
gene_accession_id,MGI:1915678
parameter_name,Radius
analysis_id,v88z5eumq933dxc
