parameter_id,IMPC_EYE_026_001
mouse_life_stage,Early adult
pvalue,0.2950762
parameter_name,Retinal Blood Vessels Pattern
analysis_id,4zb9us14593y0b7
gene_symbol,Traf6
gene_accession_id,MGI:108072
mouse_strain,C57BL
