mouse_strain,C57BL
pvalue,0.4425356
parameter_id,IMPC_CBC_013_001
analysis_id,d5er2d5d2k641vq
mouse_life_stage,Early adult
parameter_name,Alanine aminotransferase
gene_symbol,Snrpb2
gene_accession_id,MGI:104805
