parameter_id,IMPC_XRY_024_001
mouse_life_stage,Early adult
analysis_id,075g3h2305s027m
pvalue,0.6954982
parameter_name,Femur
gene_symbol,Mgst2
mouse_strain,C57BL
gene_accession_id,MGI:2448481
