parameter_id,IMPC_XRY_021_001
mouse_strain,C57BL
gene_accession_id,MGI:2441730
parameter_name,Humerus
pvalue,0.13002
mouse_life_stage,Late adult
gene_symbol,Tbl1xr1
analysis_id,v1d1k96n4k7g791
