parameter_id,MGP_IMM_129_001
gene_symbol,Trpa1
mouse_strain,C57BL
parameter_name,CD11b-high cDC - % of CD45+
mouse_life_stage,Early adult
gene_accession_id,MGI:3522699
pvalue,0.4610659
analysis_id,9y3p28939lcz1ec
