gene_symbol,Frmpd1
parameter_name,Total cholesterol
mouse_life_stage,Middle aged adult
analysis_id,w3u6i8q9uq58k91
parameter_id,HMGULA_CBC_015_001
gene_accession_id,MGI:2446274
pvalue,0.2118956
mouse_strain,C57BL
