mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_name,HDL-cholesterol
pvalue,0.5209919
analysis_id,3a63fil34o8n726
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
parameter_id,IMPC_CBC_016_001
