parameter_id,IMPC_GEL_029_001
mouse_life_stage,Early adult
pvalue,0.1845993
parameter_name,Midbrain
gene_symbol,Kcng1
gene_accession_id,MGI:3616086
mouse_strain,C57BL
analysis_id,d0od7dfop3m193y
