parameter_id,HMGULA_CBC_003_001
mouse_life_stage,Late adult
analysis_id,3w42t3t0z053efx
parameter_name,Chloride
gene_accession_id,MGI:2446186
pvalue,0.4148589
mouse_strain,C57BL
gene_symbol,Lpgat1
