parameter_id,JAX_OFD_013_001
parameter_name,Periphery average speed
analysis_id,605c91sbgbt9ry4
gene_accession_id,MGI:2673000
mouse_strain,C57BL
gene_symbol,Trim46
pvalue,0.05804108
mouse_life_stage,Early adult
