parameter_id,IMPC_IMM_064_001
mouse_strain,C57BL
analysis_id,8yei29s96j6x584
gene_accession_id,MGI:104805
gene_symbol,Snrpb2
parameter_name,B1B Cells
pvalue,0.4818869
mouse_life_stage,Early adult
