mouse_life_stage,Late adult
parameter_name,Shape of vertebrae
gene_symbol,Secisbp2l
mouse_strain,C57BL
gene_accession_id,MGI:1917604
analysis_id,7f110981i622ch6
parameter_id,IMPC_XRY_018_001
pvalue,0.08135773
