gene_symbol,Slc30a4
parameter_id,TCPLA_XRY_033_001
analysis_id,65bga21a0925da9
mouse_life_stage,Early adult
gene_accession_id,MGI:1345282
pvalue,0.1800106
mouse_strain,C57BL
parameter_name,Tibia length
