parameter_id,IMPC_GEL_006_001
analysis_id,pcoqeas8606qc1l
parameter_name,Pericardium Morphology
gene_symbol,Tiprl
pvalue,0.7017976
mouse_life_stage,E9.5
gene_accession_id,MGI:1915087
mouse_strain,C57BL
