mouse_life_stage,Early adult
parameter_name,CD8 CD44+CD62L- T cells
gene_symbol,Cds2
parameter_id,IMPC_IMM_032_001
pvalue,0.4251683
mouse_strain,C57BL
gene_accession_id,MGI:1332236
analysis_id,f2938f995312t32
