mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_006_001
pvalue,0.05434356
gene_symbol,Frmpd1
analysis_id,8o4509pf380s4j2
parameter_name,Narrow eye opening
gene_accession_id,MGI:2446274
