parameter_id,IMPC_CBC_001_001
analysis_id,39ui917s4yp7i8i
pvalue,0.8716625
gene_accession_id,MGI:1914944
parameter_name,Sodium
mouse_strain,C57BL
gene_symbol,Ift74
mouse_life_stage,Early adult
