gene_accession_id,MGI:109356
gene_symbol,Snap23
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_HEM_027_001
pvalue,0.4303187
parameter_name,Red blood cell distribution width
analysis_id,qw56v5n18uu258e
