parameter_id,MGP_PBI_038_001
gene_symbol,Kif24
analysis_id,y67iix6y3midxj1
mouse_strain,C57BL
parameter_name,Ly6Clow monocyte number
pvalue,0.8391585
mouse_life_stage,Early adult
gene_accession_id,MGI:1918345
