mouse_strain,C57BL
parameter_name,Head morphology
parameter_id,MGP_CSD_064_001
gene_symbol,Ahctf1
analysis_id,36s633q1044h781
pvalue,0.4742174
gene_accession_id,MGI:1915033
mouse_life_stage,Early adult
