mouse_life_stage,Late adult
gene_symbol,Slc30a4
parameter_id,IMPC_IMM_032_001
mouse_strain,C57BL
analysis_id,jy9exax88523m9w
gene_accession_id,MGI:1345282
pvalue,0.6492003
parameter_name,CD8 CD44+CD62L- T cells
