parameter_id,MGP_CSD_025_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1274787
analysis_id,ccz0e14cg0o9zr3
parameter_name,Ventral coat/hair presence
pvalue,0.6332974
gene_symbol,Trdmt1
