mouse_strain,C57BL
gene_symbol,Stk35
analysis_id,xnt3875fzjax883
mouse_life_stage,Early adult
parameter_name,Embryo Size
gene_accession_id,MGI:1914583
pvalue,0.2302022
parameter_id,IMPC_GEO_019_001
