mouse_life_stage,Middle aged adult
pvalue,0.8685748
analysis_id,57346xz6z3h6409
parameter_name,Mean-cell-volume
mouse_strain,C57BL
gene_accession_id,MGI:1345282
parameter_id,M-G-P_016_001_005
gene_symbol,Slc30a4
