pvalue,0.2831374
mouse_life_stage,Early adult
analysis_id,w1v398hzg65c8qe
parameter_id,IMPC_CSD_036_001
mouse_strain,C57BL
gene_accession_id,MGI:1914061
gene_symbol,Duoxa2
parameter_name,Startle response
