parameter_id,IMPC_CSD_028_001
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Snout size
pvalue,0.6052124
gene_symbol,Ola1
analysis_id,v9jy364q23u589u
gene_accession_id,MGI:1914309
