parameter_id,JAXLA_CSD_041_002
pvalue,0.7813011
gene_accession_id,MGI:2651854
gene_symbol,Atg4c
parameter_name,Hindpaw - size
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,ov23e2o26704mj4
