parameter_id,MGP_PBI_033_001
gene_accession_id,MGI:2446274
mouse_strain,C57BL
gene_symbol,Frmpd1
pvalue,0.6386763
mouse_life_stage,Late adult
analysis_id,23w08861q51gsb3
parameter_name,CD8+ KLRG1+ alpha beta T cell number
