parameter_id,IMPC_OFD_017_001
parameter_name,Center average speed
gene_accession_id,MGI:1913483
pvalue,0.05962581
gene_symbol,Dmap1
mouse_life_stage,E9.5
analysis_id,xr7b4l7001j21dt
mouse_strain,C57BL
