parameter_id,MGP_PBI_002_001
gene_accession_id,MGI:1913396
mouse_strain,C57BL
gene_symbol,Maco1
pvalue,0.5335193
analysis_id,3w1k0218625i838
parameter_name,Alpha beta T cell percentage
mouse_life_stage,Early adult
