parameter_id,MGP_MLN_010_001
mouse_life_stage,E12.5
pvalue,0.8083543
gene_symbol,Fgb
parameter_name,Resting Treg cells - % of Treg
analysis_id,aeeld5nyn43am0z
gene_accession_id,MGI:99501
mouse_strain,C57BL
